"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"3714","富采控股股份有限公司","富采","光電業","－","新竹市東區自由路67號9樓之1","	83202930","彭&#21452;浪","彭&#21452;浪","王少嵐","協理","蕭仲晃","03-5679000","2021/01/06","2021/01/06",新台幣                 10.0000元,7379404600,737940460,70000000,0,合併,每年,董事會,"台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","李典易","江采燕","ENNOSTAR","9F.-1, No. 67, Ziyou Rd., East Dist., Hsinchu City  , Taiwan (R.O.C.)Hsinchu 300, Taiwan, R.O.C","03-5779900","ir@Ennostar.com","http://www.ennostar.com","蕭仲晃","處長","03-5679000#339104","ir@Ennostar.com","https://www.ennostar.com/contact","https://www.ennostar.com/governance"
"3715","定穎投資控股股份有限公司","定穎投控","電子零組件業","－","桃園市蘆竹區民權路50號6樓","	90302792","黃銘宏","劉國瑾","劉國瑾","總經理","黃宇萍","03-3493300","2022/08/25","2022/08/25",新台幣                 10.0000元,2835745840,283574584,0,0,合併,每年,董事會,"台新證券股務代理部","02-2504-8125","台北市建國北路一段96號B1","安永聯合會計師事務所","羅筱靖","張志銘","Dynamic Holding","6F., No. 50, Minquan Rd., Luzhu Dist.,Taoyuan City 33846, Taiwan","03-3573300","jean_liu@dynamicpcb.com","https://www.dynaholding.com","劉國瑾","總經理","03-349 3300 #7721","jean_liu@dynamicpcb.com","https://www.dynaholding.com","https://www.dynaholding.com/csr/rule.html"
"3716","中化控股股份有限公司","中化控股","生技醫療業","－","台北市中正區襄陽路二十三號二樓","	00227087","王謝怡貞","王厚凱(執行長)","陳誼芬","處長","黃宜均、林珍岑","02-23124200","2024/09/02","2024/09/02",新台幣                 10.0000元,1497656140,149765614,0,0,合併,每年,股東會,"富邦綜合證券(股)公司股務代理部","02-23611300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","林柏全","游淑芬","Cenra Inc.","2nd Floor, No. 23, Hsiang Yang Rd.,Taipei, Taiwan, R.O.C.","02-23615143","candy.cheng@cenra.com","https://www.cenra.com/","陳誼芬","公共關係與企業溝通","02-23124200","tiffany.chen@cenra.com","https://www.cenra.com/tw/esg/%E5%88%A9%E5%AE%B3%E9%97%9C%E4%BF%82%E4%BA%BA","https://www.cenra.com/tw/corporate-governance"
"3717","聯嘉光電投資控股股份有限公司","聯嘉投控","汽車工業","－","台北市信義區松仁路89號2樓","	60654582","黃國欣","黃昉鈺","吳俊德","副總經理","林君宙","(037)539000","2025/08/15","2025/08/15",新台幣                 10.0000元,2078454450,207845445,0,0,合併,每年,董事會,"國票綜合證券股務代理部","(02)2528-8988","臺北市松山區南京東路五段188號15樓","勤業眾信聯合會計師事務所","陳明煇","張雅芸","EOI Holding","2 F., No. 89, Songren Rd., Xinyi Dist.Taipei City , Taiwan (R.O.C.)","(037)585566","ir@eoi.com.tw","www.eoi.com.tw","林君宙","財務長","(037)539000","ir@eoi.com.tw","www.eoi.com.tw","http://www.eoi.com.tw/Investor/INVESTOR_Contents"
"4104","佳醫健康事業股份有限公司","佳醫","生技醫療業","－","新北市中和區中正路880號17樓","	22854522","傅輝東","張明正","張明正","總經理","周臣孝","02-22251888","1988/03/15","2007/12/31",新台幣                 10.0000元,1883674560,188367456,0,0,合併,每年,董事會,"統一綜合證券股份有限公司","02-27463797","台北市松山區東興路8號地下一樓","安侯建業聯合會計師事務所","郭柔蘭","陳俊光","EXCELSIOR 　","(235)17F., No.880, Jhongjheng Rd.,Jhonghe Dist., New Taipei City, Taiwan","02-22212488","stock@excelsior.com.tw","www.excelsiormedical.com.tw","張明正","總經理","22251888#8883","stock@excelsior.com.tw","https://reurl.cc/XmmZgD","https://ppt.cc/fNVDzx"
"4106","雃博股份有限公司","雃博","生技醫療業","－","新北巿土城區民生街九號","	23632773","雅勝 代表人:李永川","李文德","李文德","總經理","陳世和","(02)22685568","1990/03/17","2004/11/08",新台幣                 10.0000元,1009115570,100911557,0,0,合併,每年,董事會,"台新綜合證券(股)公司股務代理部","(02)2504-8125","台北市中山區建國北路1段96號地下1樓","安侯建業聯合會計師事務所","寇惠植","張肇文","WELLELL","No. 9, Min Sheng St.　　Tu-Cheng, New Taipi City, Taiwan R.O.C.","(02)22689521","IR@wellell.com","https://tw.wellell.com/zh-tw","陳世和","財會處協理","(02)22685568","IR@wellell.com","https://tw.wellell.com/zh-tw/esg-area/materiality","https://tw.wellell.com/zh-tw/investor-area/c154ea0d2b17419caba9d7122530d577"
"4108","懷特生技新藥股份有限公司","懷特","生技醫療業","－","台北市復興北路167號5樓之1","	16766281","李伊俐","李伊伶","黃智圓","財會主管","倪浩倫","02-25453697","1998/11/24","2008/07/16",新台幣                 10.0000元,1986188790,198618879,12861429,0,合併,每年,股東會,"福邦證券股份有限公司","02-2371-1658","台北市中正區忠孝西路一段６號６樓","安永聯合會計師事務所","王彥鈞","余倩如","PhytoHealth","FL.5-1,NO.167, FU HSING N. RD.TAIPEI,TAIWAN.R.O.C.","02-25140245","Sandy.huang@phytohealth.com.tw","www.phytohealth.com.tw","黃智圓","財會主管","02-25453697","Sandy.huang@phytohealth.com.tw","https://www.phytohealth.com.tw/tw/stakeholders/detail","https://www.phytohealth.com.tw/tw/directors/detail"
"4119","旭富製藥科技股份有限公司","旭富","生技醫療業","－","桃園市蘆竹區濱海里13鄰海湖北路309巷61號","	22662545","翁維駿","周文智","楊文禎","財務行政處副總經理","郭蓮琪","03-3543133","1987/09/18","2004/01/07",新台幣                 10.0000元,1195086340,119508634,0,0,合併,每年,股東會,"宏遠證券股份有限公司","02-23268818","台北市信義路4段236號3樓","安侯建業聯合會計師事務所","郭冠纓","辛郁婷","SCI","No.61, Ln. 309, Haihu N. Rd., Luzhu Dist.,Taoyuan City ,Taiwan 33856","03-3543483","lisa.kuo@sci-pharmtech.com.tw","www.sci-pharmtech.com.tw","楊文禎","財務行政處副總經理","03-3543133","deiter@sci-pharmtech.com.tw","http://www.sci-pharmtech.com.tw/csr/cmp.html","https://www.sci-pharmtech.com.tw/csr-cate-a"
"4133","亞諾法生技股份有限公司","亞諾法","生技醫療業","－","台北市內湖區洲子街108號9樓","	12974421","黃韋伯","紀姵如","紀姵如","總經理","董怡伶","(02)8751-1888","2002/01/04","2009/12/28",新台幣                 10.0000元,605535940,60553594,0,0,合併,每年,董事會,"凱基證券股份有限公司","23892999","台北市重慶南路1段2號5樓","安侯建業聯合會計師事務所","許淑敏","江曉苓","Abnova","9F, NO.108, Jhouzih St, NeihuTaipei Taiwan","(02)8751-1166","ir@abnova.com.tw","http://www.abnova.com","董怡伶","董事長室特助","(02)8751-1888","ir@abnova.com.tw","https://www.abnova.com/zh-tw/html/milestone","https://www.abnova.com/zh-tw/download/policy-principles"
"4137","麗豐股份有限公司","麗豐-KY","生技醫療業","KY","台北市信義區松仁路107號10樓","	38488868","趙承佑","趙承佑","葉建志","財務長","馬恩絲","886227238666","2012/07/03","2013/11/27",新台幣                 10.0000元,824923500,82492350,0,0,合併,每季,股東會,"富邦綜合證券(股)公司股務代理部","(02)2361-1300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","謝瑋莉","王菘澤","CHLITINA-KY","10F., No.107, Songren Rd., Xinyi Dist.,Taipei City 11073, Taiwan (R.O.C.)","886287580369","stock@chlitina.com.tw","http://www.chlitinaholding.com/","葉建志","財務長","886227238666","ir@chlitinaholding.com","http://www.chlitinaholding.com/","http://www.chlitinaholding.com/"
"4142","國光生物科技股份有限公司","國光生","生技醫療業","－","427台中市潭子區潭興路一段3號","	33259508","詹啟賢","詹啟賢","潘飛","法務長","洪岳鵬","(04)25381220","1965/12/22","2012/05/03",新台幣                 10.0000元,4295077500,429507750,0,0,合併,每年,股東會,"中國信託商業銀行 代理部","(02)6636-5566","100003台北市重慶南路一段83號5樓","資誠聯合會計師事務所","徐建業","賴志維","ADIM","No.3, Sec. 1, Tanxing Rd., Tanzi TownshipTaichung County 427, Taiwan","(04)25382105","biz@adimmune.com.tw","http://www.adimmune.com.tw/","潘飛","法務長","02-27093833*5204","PeterFei_Pan@adimmune.com.tw","http://www.adimmune.com.tw/investors.php?catID=11","https://www.adimmune.com.tw/tw/investor/corporate"
"4148","全宇生技控股有限公司","全宇生技-KY","生技醫療業","KY","台北市松山區復興北路181號7樓之4(訴訟及非訟代理人聯絡處)","	42527358","彭士豪","彭士豪","石景薇","財務長","石景薇","(02)2712-0685","2010/03/26","2017/06/08",新台幣                 10.0000元,672357010,67235701,0,0,合併,每半會計年度,董事會,"永豐金證券股份有限公司","(02)2381-6288","臺北巿中正區博愛路 17 號3 樓","勤業眾信聯合會計師事務所","虞成全","梁盛泰","ACBT","One Nexus Way, Camana Bay, Grand Cayman KY1-9005, Cayman IslandsCayman Islands","(02)2712-0695","acbtspeaker@allcosmos.com","www.allcosmos.com","劉心怡","經理","(02)2712-0685","ir@allcosmos.com","www.allcosmos.com","https://www.allcosmos.com/zh-tw/ir/ir-corporate-governance/major-internal-policies-main"
"4155","訊映光電股份有限公司","訊映","生技醫療業","－","300新竹市公道五路二段91號","	27453928","賴家德","賴家德","侯奇政","財會主管","劉祐慈","03-5160258","2004/09/27","2017/12/05",新台幣                 10.0000元,1448141640,144814164,0,0,合併,每年,董事會,"富邦綜合證券股份有限公司","02-2361-1300","台北市100中正區許昌街十七號11樓","資誠聯合會計師事務所","蔣承翰","謝智政","OK BIOTECH","No. 91, Sec. 2, Gongdao 5th Rd., Hsinchu City 30070, Taiwan(ROC)Hsin-Chu, Taiwan","03-5160028","stevenho@okbiotech.com","http://www.okbiotech.com","侯奇政","財會主管","03-5160258分機339","stevenho@okbiotech.com","?L","https://www.okbiotech.com/zh-tw/"
"4164","承業生醫投資控股股份有限公司","承業醫","生技醫療業","－","台北市內湖區行愛路88號","	24483414","李典穎","李明倫","李明倫","總經理","陳怡君","02-66081999","2009/11/27","2012/10/24",新台幣                 10.0000元,1953109890,195310989,4722000,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","顏裕芳","鄧聖偉","CHC","No. 88, Xing’ai Rd., Neihu Dist.Taipei, Taiwan, R.O.C.","02-66087766","IR@chcg.com","www.chcg.com","郭玶華","副理","02-66199989","ir@chcg.com","www.chcg.com/stakeholders-interaction-operation/","https://www.chcg.com/board-of-directors/"
"4169","泰宗生物科技股份有限公司","泰宗","生技醫療業","－","(221)新北市汐止區新台五路一段97號24樓之8","	16307131","徐煥清","王雅俊","王雅俊","總經理","魏秀銘","02-26972628","1998/02/20","2026/04/08",新台幣                 10.0000元,664316120,66431612,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","阮呂曼玉","馮敏娟","TCM","24F-8, No.97, Sec. 1, Xintai 5th Rd., Xizhi DistNew Taipei City , Taiwan (R.O.C.)","02-26972772","4169@tcmbio.com","http://www.tcmbio.com/","雷喬雯","股務","02-26972628","4169@tcmbio.com","http://www.tcmbio.com/tw/#!/investor/inv4/","－"
"4178","永笙生技股份有限公司","永笙-KY","生技醫療業","KY","PO Box 309,Ugland House,Grand Cayman KY1-1104","	60085392","王嘉宗","李冬陽","李冬陽","總經理兼執行長","陳怡儒","(02)2601-3013","2013/06/26","2026/04/30",新台幣                 10.0000元,2158669810,215866981,0,0,合併,每年,股東會,"兆豐證券股份有限公司","(02)3393-0898","臺北市中正區忠孝東路2段95號1樓","勤業眾信會計師事務所","鄭欽宗","邱盟捷","StemCyte","Rm. 2, 9F., No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.,Taipei City 115, Taiwan (R.O.C.)","(02)2653-9967","investors@stemcytebio.com","https://stemcytebio.com/","陳怡儒","財務長暨公司治理主管","(02)2601-3013","investors@stemcytebio.com","https://stemcytebio.com/esg/stakeholder/","https://stemcytebio.com/investors/corporate-governance-structure/"
"4190","佐登妮絲集團股份有限公司","佐登-KY","生技醫療業","KY","Oleander Way, 802 West Bay Road, P.O.Box 32052, Grand Cayman","	47423851","陳正雄","陳佳琦","陳佳琦","集團總經理","程小慧","04-22922999","2010/06/21","2015/10/21",新台幣                 10.0000元,614441120,61444112,0,0,合併,每年,董事會,"永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3F","勤業眾信聯合會計師事務所","劉怡青","黃秀椿","JDS","NO.816, Sec. 1 Zhongqing Rd., North Dist.,Taichung City 404, Taiwan","04-22922907","investor@jourdeness.com.tw","https://www.jourdeness.com","程小慧","財務長","04-22922999","investor@jourdeness.com.tw","https://www.jourdeness.com","https://www.jourdeness.com"
"4195","基龍米克斯生物科技股份有限公司","基米-創","生技醫療業","－","新北市汐止區新台五路一段100號14樓","	12953452","周孟賢","江俊奇","江俊奇","總經理","許嘉如","2696-1658","2001/10/16","2026/05/11",新台幣                 10.0000元,724480570,72448057,0,0,合併,每年,董事會,"統一綜合證券股務代理部","02-2746-3797","台北市松山區東興路8號地下室一樓","勤業眾信聯合會計師事務所","虞成全","洪偉倫","Genomics","14F.,No.100,Sec.1,Xintai 5th Rd.,Xizhi Dist.,New Taipei City 221 .Taipei Taiwan","2696-1589","ir@genomics.com.tw","www.genomics.com.tw","張佐維","財務長","2696-1658","ir@genomics.com.tw","www.genomics.com.tw","－"
"4306","炎洲股份有限公司","炎洲","塑膠工業","－","臺北市內湖區行善路397號7樓","	35894259","李書緯","李其政","張詠傑","財務處處長","黃敏萱","02-81706199","1978/03/07","2008/01/21",新台幣                 10.0000元,6767572160,676757216,0,0,合併,每年,董事會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","林一帆","陳晉昌","YC","7F., No.397, Xingshan Rd., Neihu Dist., Taipei City 11469, TaiwanTaipei City , Taiwan, R.O.C.","02-87921311","anna87176@ycgroup.tw","https://www.ycgroup.tw/","林詠詩","高級專員","02-81706199","tiffany@achem.ycgroup.tw","http://www.ycgroup.tw/contact.php","https://www.ycgroup.tw/esg03_1.php"
"4414","如興股份有限公司","如興","紡織纖維","－","台北市松山區復興北路57號13樓之4","	49744324","紀宗明","James Ian Harrison","許益瑞","執行副總經理","郭晏伶","02-27513111","1977/11/23","2004/09/06",新台幣                 10.0000元,2637957730,263795773,50156488,0,合併,每年,股東會,"福邦證券股份有限公司","02-2371-1658","台北市中正區忠孝西路一段6號6樓","信永中和聯合會計師事務所","陳光慧","郭鎮宇","ROO HSING","4-13TH FLOOR, NO.57, FUXING NORTH ROAD,SONGSHAN DISTRICT, TAIPEI CITY, TAIWAN","02-27405567","ir@tw.roohsing.com","http://www.roohsing.com.tw","許益瑞","執行副總經理","02-27513111","ir@tw.roohsing.com","http://www.roohsing.com.tw/zh-tw/shareholder_interested_parties.php","https://www.roohsing.com.tw/zh-tw/corporate_board_directors.php"
"4426","利勤實業股份有限公司","利勤","紡織纖維","－","雲林縣斗六市斗工十二路5號","	16229261","洪文耀","待補","簡瑋倫","資深經理","張晏滋","05-5571010","1997/09/26","2011/12/16",新台幣                 10.0000元,1726771980,172677198,0,0,合併,每年,股東會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號B1樓","安侯建業聯合會計師事務所","劉振興","陳政學","LI CHENG","NO5.DOU-KUNG 12 ROADDOU-LIU CITY,YUN-LIN HSIEN,TAIWAN R.O.C","05-5576202","ir@li-cheng.com.tw","http://www.li-cheng.com.tw","簡瑋倫","資深經理","05-5571010","ir@li-cheng.com.tw","http://www.li-cheng.com.tw","http://www.li-cheng.com.tw"
